Time,Theta_1,Theta_2,Alpha,Input
1.052,0,-0,-110.7421875,2.99999999998468
1.054,0,-0,-110.7421875,2.99999999998473
1.056,0,-0,-110.56640625,2.99999999998468
1.058,0,-0,-110.56640625,2.99999999998473
1.06,0,-0,-110.390625,2.99999999998468
1.062,0,-0,-110.21484375,2.99999999998464
1.064,0,-0,-110.21484375,2.99999999998469
1.066,0,-0,-110.0390625,2.99999999998464
1.068,0,-0,-109.86328125,2.99999999998459
1.07,0,-0,-109.86328125,2.99999999998464
1.072,0,-0,-109.6875,2.99999999998459
1.074,0,-0,-109.6875,2.99999999998464
1.076,0,-0,-109.51171875,2.99999999998459
1.078,0,-0,-109.3359375,2.99999999998455
1.08,0,-0,-109.3359375,2.9999999999846
1.082,0,-0,-109.16015625,2.99999999998455
1.084,0,-0,-108.984375,2.9999999999845
1.086,0,-0,-108.984375,2.99999999998455
1.088,0,-0,-108.80859375,2.9999999999845
1.09,0,-0,-108.80859375,2.99999999998455
1.092,0,-0,-108.6328125,2.9999999999845
1.094,0,-0,-108.45703125,2.99999999998446
1.096,0,-0,-108.45703125,2.9999999999845
1.098,0,-0,-108.28125,2.99999999998446
1.1,0,-0,-108.10546875,2.99999999998441
1.102,0,-0,-108.10546875,2.99999999998446
1.104,0,-0,-107.9296875,2.99999999998441
1.106,0,-0,-107.9296875,2.99999999998446
1.108,0,-0,-107.75390625,2.99999999998441
1.11,0,-0,-107.578125,2.99999999998437
1.112,0,-0,-107.578125,2.99999999998441
1.114,0,-0,-107.40234375,2.99999999998437
1.116,0,-0,-107.40234375,2.99999999998441
1.118,0,-0,-107.2265625,2.99999999998436
1.12,0,-0,-107.05078125,2.99999999998432
1.122,0,-0,-107.05078125,2.99999999998437
1.124,0,-0,-106.875,2.99999999998432
1.126,0,-0,-106.875,2.99999999998436
1.128,0,-0,-106.69921875,2.99999999998432
1.13,0,-0,-106.5234375,2.99999999998427
1.132,0,-0,-106.5234375,2.99999999998432
1.134,0,-0,-106.34765625,2.99999999998427
1.136,0,-0,-106.34765625,2.99999999998431
1.138,0,-0,-106.171875,2.99999999998426
1.14,0,-0,-105.99609375,2.99999999998422
1.142,0,-0,-105.99609375,2.99999999998426
1.144,0,-0,-105.8203125,2.99999999998422
1.146,0,-0,-105.64453125,2.99999999998417
1.148,0,-0,-105.64453125,2.99999999998422
1.15,0,-0,-105.46875,2.99999999998417
1.152,0,-0,-105.46875,2.99999999998422
1.154,0,-0,-105.29296875,2.99999999998417
1.156,0,-0,-105.1171875,2.99999999998413
1.158,0,-0,-105.1171875,2.99999999998417
1.16,0,-0,-104.94140625,2.99999999998413
1.162,0,-0,-104.94140625,2.99999999998417
1.164,0,-0,-104.765625,2.99999999998412
1.166,0,-0,-104.765625,2.99999999998417
1.168,0,-0,-104.58984375,2.99999999998412
1.17,0,-0,-104.4140625,2.99999999998407
1.172,0,-0,-104.4140625,2.99999999998412
1.174,0,-0,-104.23828125,2.99999999998407
1.176,0,-0,-104.23828125,2.99999999998411
1.178,0,-0,-104.0625,2.99999999998407
